File............: cv_1_4cycles_ - JUL,09.2025
System..........: 
Temperature.....: -0.1+-0.0C
Time............: 10:56:40-10:59:56
Slewrate........: 50mV/s
Comment.........: 
                   
                   
                   
                   
Electr.area/sqcm: 
Reference.......: -0.0800244,  0.3194589 PO/PF -2,-2004
Lines:   816
Columns: 3
Number     Time/s     Potential/V    Current/A 
58        1.356e+01     -0.089808    8.2136e-06
59        1.380e+01     -0.077788    9.4841e-06
60        1.404e+01     -0.065808    1.1164e-05
61        1.428e+01     -0.053789    1.3272e-05
62        1.452e+01     -0.041809    1.5797e-05
63        1.476e+01     -0.029789    1.8690e-05
64        1.500e+01     -0.017810    2.1694e-05
65        1.524e+01     -0.005790    2.4809e-05
66        1.548e+01      0.006190    2.7580e-05
67        1.572e+01      0.018209    3.0051e-05
68        1.596e+01      0.030229    3.1781e-05
69        1.620e+01      0.042248    3.3119e-05
70        1.644e+01      0.054228    3.4162e-05
71        1.668e+01      0.066248    3.5219e-05
72        1.692e+01      0.078228    3.6546e-05
73        1.716e+01      0.090247    3.8052e-05
74        1.740e+01      0.102227    4.0149e-05
75        1.764e+01      0.114247    4.2646e-05
76        1.788e+01      0.126226    4.5552e-05
77        1.812e+01      0.138246    4.8863e-05
78        1.836e+01      0.150226    5.2568e-05
79        1.860e+01      0.162245    5.6715e-05
80        1.884e+01      0.174265    6.1299e-05
81        1.908e+01      0.186285    6.6444e-05
82        1.932e+01      0.198264    7.2262e-05
83        1.956e+01      0.210284    7.8674e-05
84        1.980e+01      0.222264    8.5859e-05
85        2.004e+01      0.234283    9.4035e-05
86        2.028e+01      0.246263    1.0304e-04
87        2.052e+01      0.258283    1.1336e-04
88        2.076e+01      0.270262    1.2485e-04
89        2.100e+01      0.282282    1.3781e-04
90        2.124e+01      0.294262    1.5239e-04
91        2.148e+01      0.306281    1.6877e-04
92        2.172e+01      0.318301    1.8678e-04
93        2.196e+01      0.330321    2.0655e-04
94        2.220e+01      0.342300    2.2843e-04
95        2.244e+01      0.354320    2.5223e-04
96        2.268e+01      0.366300    2.7801e-04
97        2.292e+01      0.378319    3.0541e-04
98        2.316e+01      0.390299    3.3473e-04
99        2.340e+01      0.402319    3.6617e-04
100       2.364e+01      0.414298    3.9914e-04
101       2.388e+01      0.426318    4.3412e-04
102       2.412e+01      0.438338    4.7065e-04
103       2.436e+01      0.450317    5.0892e-04
104       2.460e+01      0.462337    5.4881e-04
105       2.484e+01      0.474357    5.9027e-04
106       2.508e+01      0.486336    6.3297e-04
107       2.532e+01      0.498356    6.7600e-04
108       2.556e+01      0.510336    7.1987e-04
109       2.580e+01      0.517004    7.3346e-04
110       2.604e+01      0.506302    6.5725e-04
111       2.628e+01      0.494283    5.8792e-04
112       2.652e+01      0.482263    5.2877e-04
113       2.676e+01      0.470283    4.7695e-04
114       2.700e+01      0.458264    4.3085e-04
115       2.724e+01      0.446244    3.8998e-04
116       2.748e+01      0.434264    3.5341e-04
117       2.772e+01      0.422245    3.2051e-04
118       2.796e+01      0.410265    2.9084e-04
119       2.820e+01      0.398246    2.6370e-04
120       2.844e+01      0.386266    2.3939e-04
121       2.868e+01      0.374246    2.1737e-04
122       2.892e+01      0.362266    1.9738e-04
123       2.916e+01      0.350247    1.7895e-04
124       2.940e+01      0.338227    1.6239e-04
125       2.964e+01      0.326247    1.4711e-04
126       2.988e+01      0.314228    1.3327e-04
127       3.012e+01      0.302208    1.2067e-04
128       3.036e+01      0.290228    1.0947e-04
129       3.060e+01      0.278209    9.9527e-05
130       3.084e+01      0.266229    9.0724e-05
131       3.108e+01      0.254209    8.2754e-05
132       3.132e+01      0.242230    7.5745e-05
133       3.156e+01      0.230210    6.9414e-05
134       3.180e+01      0.218230    6.3648e-05
135       3.204e+01      0.206211    5.8465e-05
136       3.228e+01      0.194191    5.3703e-05
137       3.252e+01      0.182171    4.9352e-05
138       3.276e+01      0.170192    4.5354e-05
139       3.300e+01      0.158172    4.1629e-05
140       3.324e+01      0.146192    3.8196e-05
141       3.348e+01      0.134173    3.4943e-05
142       3.372e+01      0.122193    3.1788e-05
143       3.396e+01      0.110173    2.8826e-05
144       3.420e+01      0.098194    2.5799e-05
145       3.444e+01      0.086174    2.2784e-05
146       3.468e+01      0.074194    1.9846e-05
147       3.492e+01      0.062175    1.6494e-05
148       3.516e+01      0.050155    1.2984e-05
149       3.540e+01      0.038135    9.3309e-06
150       3.564e+01      0.026156    5.5357e-06
151       3.588e+01      0.014136    1.4637e-06
152       3.612e+01      0.002156   -2.4563e-06
153       3.636e+01     -0.009863   -6.1507e-06
154       3.660e+01     -0.021843   -9.4413e-06
155       3.684e+01     -0.033863   -1.1960e-05
156       3.708e+01     -0.045842   -1.3372e-05
157       3.732e+01     -0.057862   -1.3958e-05
158       3.756e+01     -0.069842   -1.3756e-05
159       3.780e+01     -0.081861   -1.3185e-05
160       3.804e+01     -0.093881   -1.2449e-05
161       3.828e+01     -0.105901   -1.1895e-05
162       3.852e+01     -0.117880   -1.1667e-05
163       3.876e+01     -0.129900   -1.1767e-05
164       3.900e+01     -0.141880   -1.2118e-05
165       3.924e+01     -0.153899   -1.2713e-05
166       3.948e+01     -0.165879   -1.3487e-05
167       3.972e+01     -0.177899   -1.4482e-05
168       3.996e+01     -0.189878   -1.5675e-05
169       4.020e+01     -0.201898   -1.7143e-05
170       4.044e+01     -0.213918   -1.8819e-05
171       4.068e+01     -0.225897   -2.0756e-05
172       4.092e+01     -0.237917   -2.3003e-05
173       4.116e+01     -0.249937   -2.5505e-05
174       4.140e+01     -0.261916   -2.8404e-05
175       4.164e+01     -0.273936   -3.1709e-05
176       4.188e+01     -0.285916   -3.5349e-05
177       4.212e+01     -0.297935   -3.9443e-05
178       4.236e+01     -0.309915   -4.3854e-05
179       4.260e+01     -0.321935   -4.8800e-05
180       4.284e+01     -0.333914   -5.4008e-05
181       4.308e+01     -0.345934   -5.9752e-05
182       4.332e+01     -0.357954   -6.5847e-05
183       4.356e+01     -0.369933   -7.2350e-05
184       4.380e+01     -0.381953   -7.8929e-05
185       4.404e+01     -0.393973   -8.5916e-05
186       4.428e+01     -0.405952   -9.2958e-05
187       4.452e+01     -0.417972   -1.0007e-04
188       4.476e+01     -0.429952   -1.0723e-04
189       4.500e+01     -0.441971   -1.1415e-04
190       4.524e+01     -0.453951   -1.2081e-04
191       4.548e+01     -0.465971   -1.2709e-04
192       4.572e+01     -0.477950   -1.3291e-04
193       4.596e+01     -0.489970   -1.3833e-04
194       4.620e+01     -0.501990   -1.4302e-04
195       4.644e+01     -0.513969   -1.4706e-04
196       4.668e+01     -0.525989   -1.5037e-04
197       4.692e+01     -0.538009   -1.5297e-04
198       4.716e+01     -0.549988   -1.5469e-04
199       4.740e+01     -0.562008   -1.5560e-04
200       4.764e+01     -0.573988   -1.5583e-04
201       4.788e+01     -0.586007   -1.5534e-04
202       4.812e+01     -0.597987   -1.5416e-04
203       4.836e+01     -0.610007   -1.5242e-04
204       4.860e+01     -0.621986   -1.5029e-04
205       4.884e+01     -0.634006   -1.4779e-04
206       4.908e+01     -0.646026   -1.4489e-04
207       4.932e+01     -0.658045   -1.4175e-04
208       4.956e+01     -0.670025   -1.3845e-04
209       4.980e+01     -0.676654   -1.3054e-04
210       5.004e+01     -0.665952   -1.1629e-04
211       5.028e+01     -0.653932   -1.0639e-04
212       5.052e+01     -0.641953   -9.8426e-05
213       5.076e+01     -0.629933   -9.1374e-05
214       5.100e+01     -0.617953   -8.5097e-05
215       5.124e+01     -0.605934   -7.9321e-05
216       5.148e+01     -0.593954   -7.4052e-05
217       5.172e+01     -0.581934   -6.9079e-05
218       5.196e+01     -0.569955   -6.4484e-05
219       5.220e+01     -0.557935   -6.0041e-05
220       5.244e+01     -0.545955   -5.5862e-05
221       5.268e+01     -0.533936   -5.1900e-05
222       5.292e+01     -0.521916   -4.8203e-05
223       5.316e+01     -0.509896   -4.4626e-05
224       5.340e+01     -0.497917   -4.1172e-05
225       5.364e+01     -0.485897   -3.7842e-05
226       5.388e+01     -0.473917   -3.4703e-05
227       5.412e+01     -0.461898   -3.1692e-05
228       5.436e+01     -0.449918   -2.8857e-05
229       5.460e+01     -0.437898   -2.6126e-05
230       5.484e+01     -0.425919   -2.3565e-05
231       5.508e+01     -0.413899   -2.1130e-05
232       5.532e+01     -0.401879   -1.8905e-05
233       5.556e+01     -0.389900   -1.6774e-05
234       5.580e+01     -0.377880   -1.4773e-05
235       5.604e+01     -0.365860   -1.2921e-05
236       5.628e+01     -0.353881   -1.1298e-05
237       5.652e+01     -0.341861   -9.6752e-06
238       5.676e+01     -0.329881   -8.2765e-06
239       5.700e+01     -0.317862   -6.9518e-06
240       5.724e+01     -0.305882   -5.7220e-06
241       5.748e+01     -0.293862   -4.5987e-06
242       5.772e+01     -0.281882   -3.5883e-06
243       5.796e+01     -0.269863   -2.6440e-06
244       5.820e+01     -0.257843   -1.8749e-06
245       5.844e+01     -0.245864   -1.0137e-06
246       5.868e+01     -0.233844   -3.4477e-07
247       5.892e+01     -0.221824    3.2814e-07
248       5.916e+01     -0.209845    8.5712e-07
249       5.940e+01     -0.197825    1.4185e-06
250       5.964e+01     -0.185845    1.9628e-06
251       5.988e+01     -0.173826    2.4164e-06
252       6.012e+01     -0.161846    2.9402e-06
253       6.036e+01     -0.149826    3.4482e-06
254       6.060e+01     -0.137846    4.0444e-06
255       6.084e+01     -0.125827    4.7277e-06
256       6.108e+01     -0.113807    5.5183e-06
257       6.132e+01     -0.101827    6.5624e-06
258       6.156e+01     -0.089808    7.6817e-06
259       6.180e+01     -0.077788    9.2589e-06
260       6.204e+01     -0.065808    1.1123e-05
261       6.228e+01     -0.053789    1.3352e-05
262       6.252e+01     -0.041809    1.6001e-05
263       6.276e+01     -0.029789    1.9081e-05
264       6.300e+01     -0.017810    2.2196e-05
265       6.324e+01     -0.005790    2.5414e-05
266       6.348e+01      0.006190    2.8008e-05
267       6.372e+01      0.018209    3.0405e-05
268       6.396e+01      0.030229    3.2136e-05
269       6.420e+01      0.042248    3.3331e-05
270       6.444e+01      0.054228    3.4291e-05
271       6.468e+01      0.066248    3.5330e-05
272       6.492e+01      0.078228    3.6571e-05
273       6.516e+01      0.090247    3.8263e-05
274       6.540e+01      0.102227    4.0287e-05
275       6.564e+01      0.114247    4.2824e-05
276       6.588e+01      0.126226    4.5636e-05
277       6.612e+01      0.138246    4.8892e-05
278       6.636e+01      0.150226    5.2492e-05
279       6.660e+01      0.162245    5.6533e-05
280       6.684e+01      0.174265    6.0925e-05
281       6.708e+01      0.186285    6.5921e-05
282       6.732e+01      0.198264    7.1665e-05
283       6.756e+01      0.210284    7.7965e-05
284       6.780e+01      0.222264    8.5056e-05
285       6.804e+01      0.234283    9.3054e-05
286       6.828e+01      0.246263    1.0187e-04
287       6.852e+01      0.258283    1.1182e-04
288       6.876e+01      0.270262    1.2293e-04
289       6.900e+01      0.282282    1.3537e-04
290       6.924e+01      0.294262    1.4950e-04
291       6.948e+01      0.306281    1.6530e-04
292       6.972e+01      0.318301    1.8256e-04
293       6.996e+01      0.330321    2.0164e-04
294       7.020e+01      0.342300    2.2236e-04
295       7.044e+01      0.354320    2.4496e-04
296       7.068e+01      0.366300    2.6918e-04
297       7.092e+01      0.378319    2.9540e-04
298       7.116e+01      0.390299    3.2338e-04
299       7.140e+01      0.402319    3.5371e-04
300       7.164e+01      0.414298    3.8558e-04
301       7.188e+01      0.426318    4.1919e-04
302       7.212e+01      0.438338    4.5454e-04
303       7.236e+01      0.450317    4.9196e-04
304       7.260e+01      0.462337    5.3115e-04
305       7.284e+01      0.474357    5.7202e-04
306       7.308e+01      0.486336    6.1364e-04
307       7.332e+01      0.498356    6.5623e-04
308       7.356e+01      0.510336    7.0023e-04
309       7.380e+01      0.517004    7.1423e-04
310       7.404e+01      0.506302    6.3750e-04
311       7.428e+01      0.494283    5.7028e-04
312       7.452e+01      0.482263    5.1305e-04
313       7.476e+01      0.470283    4.6273e-04
314       7.500e+01      0.458264    4.1814e-04
315       7.524e+01      0.446244    3.7827e-04
316       7.548e+01      0.434264    3.4297e-04
317       7.572e+01      0.422245    3.1112e-04
318       7.596e+01      0.410265    2.8249e-04
319       7.620e+01      0.398246    2.5658e-04
320       7.644e+01      0.386266    2.3308e-04
321       7.668e+01      0.374246    2.1165e-04
322       7.692e+01      0.362266    1.9214e-04
323       7.716e+01      0.350247    1.7443e-04
324       7.740e+01      0.338227    1.5822e-04
325       7.764e+01      0.326247    1.4348e-04
326       7.788e+01      0.314228    1.3009e-04
327       7.812e+01      0.302208    1.1804e-04
328       7.836e+01      0.290228    1.0714e-04
329       7.860e+01      0.278209    9.7471e-05
330       7.884e+01      0.266229    8.8768e-05
331       7.908e+01      0.254209    8.1077e-05
332       7.932e+01      0.242230    7.4190e-05
333       7.956e+01      0.230210    6.8067e-05
334       7.980e+01      0.218230    6.2507e-05
335       8.004e+01      0.206211    5.7414e-05
336       8.028e+01      0.194191    5.2861e-05
337       8.052e+01      0.182171    4.8574e-05
338       8.076e+01      0.170192    4.4711e-05
339       8.100e+01      0.158172    4.1151e-05
340       8.124e+01      0.146192    3.7741e-05
341       8.148e+01      0.134173    3.4533e-05
342       8.172e+01      0.122193    3.1532e-05
343       8.196e+01      0.110173    2.8571e-05
344       8.220e+01      0.098194    2.5682e-05
345       8.244e+01      0.086174    2.2795e-05
346       8.268e+01      0.074194    1.9833e-05
347       8.292e+01      0.062175    1.6671e-05
348       8.316e+01      0.050155    1.3177e-05
349       8.340e+01      0.038135    9.5469e-06
350       8.364e+01      0.026156    5.5827e-06
351       8.388e+01      0.014136    1.6338e-06
352       8.412e+01      0.002156   -2.3875e-06
353       8.436e+01     -0.009863   -6.0276e-06
354       8.460e+01     -0.021843   -9.1620e-06
355       8.484e+01     -0.033863   -1.1803e-05
356       8.508e+01     -0.045842   -1.3371e-05
357       8.532e+01     -0.057862   -1.4049e-05
358       8.556e+01     -0.069842   -1.3938e-05
359       8.580e+01     -0.081861   -1.3441e-05
360       8.604e+01     -0.093881   -1.2747e-05
361       8.628e+01     -0.105901   -1.2333e-05
362       8.652e+01     -0.117880   -1.2085e-05
363       8.676e+01     -0.129900   -1.2081e-05
364       8.700e+01     -0.141880   -1.2538e-05
365       8.724e+01     -0.153899   -1.3250e-05
366       8.748e+01     -0.165879   -1.4206e-05
367       8.772e+01     -0.177899   -1.5311e-05
368       8.796e+01     -0.189878   -1.6600e-05
369       8.820e+01     -0.201898   -1.8222e-05
370       8.844e+01     -0.213918   -2.0083e-05
371       8.868e+01     -0.225897   -2.2259e-05
372       8.892e+01     -0.237917   -2.4733e-05
373       8.916e+01     -0.249937   -2.7586e-05
374       8.940e+01     -0.261916   -3.0874e-05
375       8.964e+01     -0.273936   -3.4445e-05
376       8.988e+01     -0.285916   -3.8556e-05
377       9.012e+01     -0.297935   -4.3135e-05
378       9.036e+01     -0.309915   -4.8119e-05
379       9.060e+01     -0.321935   -5.3606e-05
380       9.084e+01     -0.333914   -5.9547e-05
381       9.108e+01     -0.345934   -6.5999e-05
382       9.132e+01     -0.357954   -7.2828e-05
383       9.156e+01     -0.369933   -8.0012e-05
384       9.180e+01     -0.381953   -8.7599e-05
385       9.204e+01     -0.393973   -9.5467e-05
386       9.228e+01     -0.405952   -1.0363e-04
387       9.252e+01     -0.417972   -1.1182e-04
388       9.276e+01     -0.429952   -1.1995e-04
389       9.300e+01     -0.441971   -1.2775e-04
390       9.324e+01     -0.453951   -1.3525e-04
391       9.348e+01     -0.465971   -1.4235e-04
392       9.372e+01     -0.477950   -1.4905e-04
393       9.396e+01     -0.489970   -1.5500e-04
394       9.420e+01     -0.501990   -1.6022e-04
395       9.444e+01     -0.514009   -1.6460e-04
396       9.468e+01     -0.525989   -1.6800e-04
397       9.492e+01     -0.538009   -1.7064e-04
398       9.516e+01     -0.549988   -1.7228e-04
399       9.540e+01     -0.562008   -1.7314e-04
400       9.564e+01     -0.573988   -1.7314e-04
401       9.588e+01     -0.586007   -1.7224e-04
402       9.612e+01     -0.597987   -1.7059e-04
403       9.636e+01     -0.610007   -1.6818e-04
404       9.660e+01     -0.621986   -1.6544e-04
405       9.684e+01     -0.634006   -1.6223e-04
406       9.708e+01     -0.646026   -1.5870e-04
407       9.732e+01     -0.658045   -1.5471e-04
408       9.756e+01     -0.670025   -1.5067e-04
409       9.780e+01     -0.676654   -1.4164e-04
410       9.804e+01     -0.665952   -1.2584e-04
411       9.828e+01     -0.653932   -1.1472e-04
412       9.852e+01     -0.641953   -1.0566e-04
413       9.876e+01     -0.629933   -9.7771e-05
414       9.900e+01     -0.617953   -9.0756e-05
415       9.924e+01     -0.605934   -8.4343e-05
416       9.948e+01     -0.593954   -7.8509e-05
417       9.972e+01     -0.581934   -7.3029e-05
418       9.996e+01     -0.569955   -6.7893e-05
419       1.002e+02     -0.557935   -6.3042e-05
420       1.004e+02     -0.545955   -5.8477e-05
421       1.007e+02     -0.533936   -5.4187e-05
422       1.009e+02     -0.521916   -5.0016e-05
423       1.012e+02     -0.509896   -4.6089e-05
424       1.014e+02     -0.497917   -4.2390e-05
425       1.016e+02     -0.485897   -3.8963e-05
426       1.019e+02     -0.473917   -3.5594e-05
427       1.021e+02     -0.461898   -3.2391e-05
428       1.024e+02     -0.449918   -2.9412e-05
429       1.026e+02     -0.437898   -2.6536e-05
430       1.028e+02     -0.425919   -2.3866e-05
431       1.031e+02     -0.413899   -2.1343e-05
432       1.033e+02     -0.401879   -1.9034e-05
433       1.036e+02     -0.389900   -1.6792e-05
434       1.038e+02     -0.377880   -1.4780e-05
435       1.040e+02     -0.365860   -1.2881e-05
436       1.043e+02     -0.353881   -1.1204e-05
437       1.045e+02     -0.341861   -9.5440e-06
438       1.048e+02     -0.329881   -8.0451e-06
439       1.050e+02     -0.317862   -6.7104e-06
440       1.052e+02     -0.305882   -5.4784e-06
441       1.055e+02     -0.293862   -4.3224e-06
442       1.057e+02     -0.281882   -3.3031e-06
443       1.060e+02     -0.269863   -2.3846e-06
444       1.062e+02     -0.257843   -1.4930e-06
445       1.064e+02     -0.245864   -7.0046e-07
446       1.067e+02     -0.233844   -5.9607e-08
447       1.069e+02     -0.221824    5.3853e-07
448       1.072e+02     -0.209845    1.1611e-06
449       1.074e+02     -0.197825    1.6679e-06
450       1.076e+02     -0.185845    2.1776e-06
451       1.079e+02     -0.173826    2.7238e-06
452       1.081e+02     -0.161846    3.1937e-06
453       1.084e+02     -0.149826    3.7380e-06
454       1.086e+02     -0.137846    4.3669e-06
455       1.088e+02     -0.125827    5.0000e-06
456       1.091e+02     -0.113807    5.7730e-06
457       1.093e+02     -0.101788    6.7759e-06
458       1.096e+02     -0.089808    7.9929e-06
459       1.098e+02     -0.077788    9.5613e-06
460       1.100e+02     -0.065808    1.1427e-05
461       1.103e+02     -0.053789    1.3777e-05
462       1.105e+02     -0.041809    1.6418e-05
463       1.108e+02     -0.029789    1.9469e-05
464       1.110e+02     -0.017810    2.2690e-05
465       1.112e+02     -0.005790    2.5840e-05
466       1.115e+02      0.006190    2.8488e-05
467       1.117e+02      0.018209    3.0918e-05
468       1.120e+02      0.030229    3.2583e-05
469       1.122e+02      0.042248    3.3781e-05
470       1.124e+02      0.054228    3.4647e-05
471       1.127e+02      0.066248    3.5774e-05
472       1.129e+02      0.078228    3.7024e-05
473       1.132e+02      0.090247    3.8750e-05
474       1.134e+02      0.102227    4.0800e-05
475       1.136e+02      0.114247    4.3367e-05
476       1.139e+02      0.126226    4.6172e-05
477       1.141e+02      0.138246    4.9489e-05
478       1.144e+02      0.150226    5.3101e-05
479       1.146e+02      0.162245    5.7231e-05
480       1.148e+02      0.174265    6.1752e-05
481       1.151e+02      0.186285    6.6856e-05
482       1.153e+02      0.198264    7.2561e-05
483       1.156e+02      0.210284    7.8860e-05
484       1.158e+02      0.222264    8.5957e-05
485       1.160e+02      0.234283    9.3870e-05
486       1.163e+02      0.246263    1.0278e-04
487       1.165e+02      0.258283    1.1284e-04
488       1.168e+02      0.270262    1.2409e-04
489       1.170e+02      0.282282    1.3679e-04
490       1.172e+02      0.294262    1.5098e-04
491       1.175e+02      0.306281    1.6686e-04
492       1.177e+02      0.318301    1.8428e-04
493       1.180e+02      0.330321    2.0349e-04
494       1.182e+02      0.342300    2.2449e-04
495       1.184e+02      0.354320    2.4724e-04
496       1.187e+02      0.366300    2.7176e-04
497       1.189e+02      0.378319    2.9818e-04
498       1.192e+02      0.390299    3.2633e-04
499       1.194e+02      0.402319    3.5671e-04
500       1.196e+02      0.414298    3.8880e-04
501       1.199e+02      0.426318    4.2305e-04
502       1.201e+02      0.438338    4.5916e-04
503       1.204e+02      0.450317    4.9715e-04
504       1.206e+02      0.462337    5.3644e-04
505       1.208e+02      0.474357    5.7713e-04
506       1.211e+02      0.486336    6.1904e-04
507       1.213e+02      0.498356    6.6203e-04
508       1.216e+02      0.510336    7.0524e-04
509       1.218e+02      0.517004    7.1856e-04
510       1.220e+02      0.506302    6.4346e-04
511       1.223e+02      0.494283    5.7547e-04
512       1.225e+02      0.482263    5.1738e-04
513       1.228e+02      0.470283    4.6657e-04
514       1.230e+02      0.458264    4.2182e-04
515       1.232e+02      0.446244    3.8196e-04
516       1.235e+02      0.434264    3.4621e-04
517       1.237e+02      0.422245    3.1408e-04
518       1.240e+02      0.410265    2.8513e-04
519       1.242e+02      0.398246    2.5883e-04
520       1.244e+02      0.386266    2.3508e-04
521       1.247e+02      0.374246    2.1344e-04
522       1.249e+02      0.362266    1.9384e-04
523       1.252e+02      0.350247    1.7601e-04
524       1.254e+02      0.338227    1.5968e-04
525       1.256e+02      0.326247    1.4474e-04
526       1.259e+02      0.314228    1.3131e-04
527       1.261e+02      0.302208    1.1912e-04
528       1.264e+02      0.290228    1.0821e-04
529       1.266e+02      0.278209    9.8338e-05
530       1.268e+02      0.266229    8.9661e-05
531       1.271e+02      0.254209    8.1946e-05
532       1.273e+02      0.242230    7.4990e-05
533       1.276e+02      0.230210    6.8797e-05
534       1.278e+02      0.218230    6.3152e-05
535       1.280e+02      0.206211    5.8100e-05
536       1.283e+02      0.194191    5.3458e-05
537       1.285e+02      0.182211    4.9181e-05
538       1.288e+02      0.170192    4.5227e-05
539       1.290e+02      0.158172    4.1682e-05
540       1.292e+02      0.146192    3.8241e-05
541       1.295e+02      0.134173    3.5024e-05
542       1.297e+02      0.122193    3.1981e-05
543       1.300e+02      0.110173    2.9036e-05
544       1.302e+02      0.098194    2.6110e-05
545       1.304e+02      0.086174    2.3215e-05
546       1.307e+02      0.074194    2.0176e-05
547       1.309e+02      0.062175    1.6994e-05
548       1.312e+02      0.050155    1.3514e-05
549       1.314e+02      0.038135    9.9413e-06
550       1.316e+02      0.026156    6.0392e-06
551       1.319e+02      0.014136    1.9060e-06
552       1.321e+02      0.002156   -2.0993e-06
553       1.324e+02     -0.009863   -5.7901e-06
554       1.326e+02     -0.021843   -9.1048e-06
555       1.328e+02     -0.033863   -1.1761e-05
556       1.331e+02     -0.045842   -1.3374e-05
557       1.333e+02     -0.057862   -1.4110e-05
558       1.336e+02     -0.069882   -1.4062e-05
559       1.338e+02     -0.081861   -1.3603e-05
560       1.340e+02     -0.093881   -1.2928e-05
561       1.343e+02     -0.105901   -1.2444e-05
562       1.345e+02     -0.117880   -1.2145e-05
563       1.348e+02     -0.129900   -1.2271e-05
564       1.350e+02     -0.141880   -1.2653e-05
565       1.352e+02     -0.153899   -1.3326e-05
566       1.355e+02     -0.165879   -1.4175e-05
567       1.357e+02     -0.177899   -1.5258e-05
568       1.360e+02     -0.189878   -1.6516e-05
569       1.362e+02     -0.201898   -1.8131e-05
570       1.364e+02     -0.213918   -1.9988e-05
571       1.367e+02     -0.225897   -2.2139e-05
572       1.369e+02     -0.237917   -2.4641e-05
573       1.372e+02     -0.249937   -2.7492e-05
574       1.374e+02     -0.261916   -3.0700e-05
575       1.376e+02     -0.273936   -3.4313e-05
576       1.379e+02     -0.285916   -3.8363e-05
577       1.381e+02     -0.297935   -4.2897e-05
578       1.384e+02     -0.309915   -4.7858e-05
579       1.386e+02     -0.321935   -5.3399e-05
580       1.388e+02     -0.333914   -5.9226e-05
581       1.391e+02     -0.345934   -6.5711e-05
582       1.393e+02     -0.357954   -7.2523e-05
583       1.396e+02     -0.369933   -7.9697e-05
584       1.398e+02     -0.381953   -8.7223e-05
585       1.400e+02     -0.393973   -9.5163e-05
586       1.403e+02     -0.405952   -1.0306e-04
587       1.405e+02     -0.417972   -1.1113e-04
588       1.408e+02     -0.429952   -1.1911e-04
589       1.410e+02     -0.441971   -1.2703e-04
590       1.412e+02     -0.453951   -1.3452e-04
591       1.415e+02     -0.465971   -1.4159e-04
592       1.417e+02     -0.477950   -1.4805e-04
593       1.420e+02     -0.489970   -1.5404e-04
594       1.422e+02     -0.501990   -1.5905e-04
595       1.424e+02     -0.513969   -1.6347e-04
596       1.427e+02     -0.525989   -1.6699e-04
