File............: cv_2 - JUL,01.2025
System..........: 
Temperature.....: -0.1+-0.0C
Time............: 14:58:39-15:06:43
Slewrate........: 50mV/s
Comment.........: 
                   
                   
                   
                   
Electr.area/sqcm: 
Reference.......: -0.0800244,  0.3194589 PO/PF -2,-2004
Lines:   2016
Columns: 3
Number     Time/s     Potential/V    Current/A 
97        2.292e+01      0.378319    4.8711e-05
98        2.316e+01      0.390299    5.1047e-05
99        2.340e+01      0.402319    5.2882e-05
100       2.364e+01      0.414298    5.3837e-05
101       2.388e+01      0.426318    5.4996e-05
102       2.412e+01      0.438338    5.6427e-05
103       2.436e+01      0.450317    5.7767e-05
104       2.460e+01      0.462337    6.0781e-05
105       2.484e+01      0.474357    6.6636e-05
106       2.508e+01      0.486336    6.9399e-05
107       2.532e+01      0.498356    7.2591e-05
108       2.556e+01      0.510336    7.6547e-05
109       2.580e+01      0.517004    6.9311e-05
110       2.604e+01      0.506302    4.9905e-05
111       2.628e+01      0.494283    4.3277e-05
112       2.652e+01      0.482263    3.8509e-05
113       2.676e+01      0.470283    3.1819e-05
114       2.700e+01      0.458264    2.6708e-05
115       2.724e+01      0.446244    2.3075e-05
116       2.748e+01      0.434264    2.0821e-05
117       2.772e+01      0.422245    1.9332e-05
118       2.796e+01      0.410265    1.8573e-05
119       2.820e+01      0.398246    1.8819e-05
120       2.844e+01      0.386266    1.7825e-05
121       2.868e+01      0.374246    1.7322e-05
122       2.892e+01      0.362266    1.6517e-05
123       2.916e+01      0.350247    1.4899e-05
124       2.940e+01      0.338227    1.3162e-05
125       2.964e+01      0.326247    1.1712e-05
126       2.988e+01      0.314228    1.0880e-05
127       3.012e+01      0.302208    1.0102e-05
128       3.036e+01      0.290228    9.3860e-06
129       3.060e+01      0.278209    8.3904e-06
130       3.084e+01      0.266229    7.3617e-06
131       3.108e+01      0.254209    6.1970e-06
132       3.132e+01      0.242230    5.2434e-06
133       3.156e+01      0.230210    4.2541e-06
134       3.180e+01      0.218230    3.2562e-06
135       3.204e+01      0.206211    2.1995e-06
136       3.228e+01      0.194191    1.1984e-06
137       3.252e+01      0.182211    2.7997e-07
138       3.276e+01      0.170192   -5.8265e-07
139       3.300e+01      0.158172   -1.3871e-06
140       3.324e+01      0.146192   -2.4733e-06
141       3.348e+01      0.134173   -3.4298e-06
142       3.372e+01      0.122193   -4.2788e-06
143       3.396e+01      0.110173   -5.2669e-06
144       3.420e+01      0.098194   -6.1990e-06
145       3.444e+01      0.086174   -7.0514e-06
146       3.468e+01      0.074194   -7.9880e-06
147       3.492e+01      0.062175   -8.9547e-06
148       3.516e+01      0.050155   -9.8914e-06
149       3.540e+01      0.038135   -1.0829e-05
150       3.564e+01      0.026156   -1.1814e-05
151       3.588e+01      0.014136   -1.2876e-05
152       3.612e+01      0.002156   -1.3881e-05
153       3.636e+01     -0.009863   -1.4851e-05
154       3.660e+01     -0.021843   -1.5859e-05
155       3.684e+01     -0.033863   -1.7050e-05
156       3.708e+01     -0.045842   -1.8121e-05
157       3.732e+01     -0.057862   -1.9338e-05
158       3.756e+01     -0.069842   -2.0454e-05
159       3.780e+01     -0.081861   -2.1559e-05
160       3.804e+01     -0.093881   -2.2529e-05
161       3.828e+01     -0.105901   -2.3428e-05
162       3.852e+01     -0.117880   -2.4260e-05
163       3.876e+01     -0.129900   -2.4937e-05
164       3.900e+01     -0.141880   -2.5583e-05
165       3.924e+01     -0.153899   -2.6103e-05
166       3.948e+01     -0.165879   -2.6533e-05
167       3.972e+01     -0.177899   -2.6903e-05
168       3.996e+01     -0.189878   -2.7238e-05
169       4.020e+01     -0.201898   -2.7492e-05
170       4.044e+01     -0.213918   -2.7808e-05
171       4.068e+01     -0.225897   -2.8098e-05
172       4.092e+01     -0.237917   -2.8378e-05
173       4.116e+01     -0.249937   -2.8483e-05
174       4.140e+01     -0.261916   -2.8649e-05
175       4.164e+01     -0.273936   -2.8684e-05
176       4.188e+01     -0.285916   -2.8599e-05
177       4.212e+01     -0.297935   -2.8306e-05
178       4.236e+01     -0.309915   -2.8042e-05
179       4.260e+01     -0.321935   -2.7835e-05
180       4.284e+01     -0.333914   -2.7411e-05
181       4.308e+01     -0.345934   -2.7286e-05
182       4.332e+01     -0.357954   -2.7198e-05
183       4.356e+01     -0.369933   -2.7118e-05
184       4.380e+01     -0.381953   -2.7031e-05
185       4.404e+01     -0.393973   -2.7079e-05
186       4.428e+01     -0.405952   -2.7018e-05
187       4.452e+01     -0.417972   -2.6968e-05
188       4.476e+01     -0.429952   -2.6911e-05
189       4.500e+01     -0.441971   -2.7011e-05
190       4.524e+01     -0.453951   -2.6919e-05
191       4.548e+01     -0.465971   -2.7000e-05
192       4.572e+01     -0.477950   -2.6879e-05
193       4.596e+01     -0.489970   -2.6872e-05
194       4.620e+01     -0.501990   -2.6829e-05
195       4.644e+01     -0.513969   -2.6833e-05
196       4.668e+01     -0.525989   -2.6798e-05
197       4.692e+01     -0.538009   -2.6841e-05
198       4.716e+01     -0.549988   -2.6912e-05
199       4.740e+01     -0.562008   -2.7037e-05
200       4.764e+01     -0.573988   -2.7126e-05
201       4.788e+01     -0.586007   -2.7286e-05
202       4.812e+01     -0.597987   -2.7553e-05
203       4.836e+01     -0.610007   -2.7830e-05
204       4.860e+01     -0.621986   -2.8046e-05
205       4.884e+01     -0.634006   -2.8408e-05
206       4.908e+01     -0.646026   -2.8903e-05
207       4.932e+01     -0.658045   -2.9537e-05
208       4.956e+01     -0.670025   -3.0309e-05
209       4.980e+01     -0.676654   -1.8001e-05
210       5.004e+01     -0.665952   -1.3065e-06
211       5.028e+01     -0.653932    2.6948e-06
212       5.052e+01     -0.641953    4.6731e-06
213       5.076e+01     -0.629933    5.9586e-06
214       5.100e+01     -0.617953    6.9062e-06
215       5.124e+01     -0.605934    7.7514e-06
216       5.148e+01     -0.593954    8.5307e-06
217       5.172e+01     -0.581934    9.2419e-06
218       5.196e+01     -0.569955    9.7716e-06
219       5.220e+01     -0.557935    1.0351e-05
220       5.244e+01     -0.545955    1.0901e-05
221       5.268e+01     -0.533936    1.1556e-05
222       5.292e+01     -0.521916    1.2092e-05
223       5.316e+01     -0.509896    1.2655e-05
224       5.340e+01     -0.497917    1.3261e-05
225       5.364e+01     -0.485897    1.3766e-05
226       5.388e+01     -0.473917    1.4377e-05
227       5.412e+01     -0.461898    1.4899e-05
228       5.436e+01     -0.449918    1.5453e-05
229       5.460e+01     -0.437898    1.5973e-05
230       5.484e+01     -0.425919    1.6541e-05
231       5.508e+01     -0.413899    1.6993e-05
232       5.532e+01     -0.401879    1.7429e-05
233       5.556e+01     -0.389900    1.7855e-05
234       5.580e+01     -0.377880    1.8357e-05
235       5.604e+01     -0.365860    1.8798e-05
236       5.628e+01     -0.353881    1.9324e-05
237       5.652e+01     -0.341861    1.9855e-05
238       5.676e+01     -0.329881    2.0393e-05
239       5.700e+01     -0.317862    2.0810e-05
240       5.724e+01     -0.305882    2.1451e-05
241       5.748e+01     -0.293862    2.2098e-05
242       5.772e+01     -0.281882    2.2707e-05
243       5.796e+01     -0.269863    2.3276e-05
244       5.820e+01     -0.257843    2.3805e-05
245       5.844e+01     -0.245864    2.4133e-05
246       5.868e+01     -0.233844    2.4426e-05
247       5.892e+01     -0.221824    2.4609e-05
248       5.916e+01     -0.209845    2.4817e-05
249       5.940e+01     -0.197825    2.4853e-05
250       5.964e+01     -0.185845    2.4977e-05
251       5.988e+01     -0.173826    2.5072e-05
252       6.012e+01     -0.161846    2.5079e-05
253       6.036e+01     -0.149826    2.5237e-05
254       6.060e+01     -0.137846    2.5418e-05
255       6.084e+01     -0.125827    2.5552e-05
256       6.108e+01     -0.113807    2.5697e-05
257       6.132e+01     -0.101827    2.5876e-05
258       6.156e+01     -0.089808    2.5888e-05
259       6.180e+01     -0.077788    2.5840e-05
260       6.204e+01     -0.065808    2.5766e-05
261       6.228e+01     -0.053789    2.5626e-05
262       6.252e+01     -0.041809    2.5294e-05
263       6.276e+01     -0.029789    2.5005e-05
264       6.300e+01     -0.017810    2.4643e-05
265       6.324e+01     -0.005790    2.4334e-05
266       6.348e+01      0.006190    2.3816e-05
267       6.372e+01      0.018209    2.3568e-05
268       6.396e+01      0.030229    2.3300e-05
269       6.420e+01      0.042209    2.3106e-05
270       6.444e+01      0.054228    2.2917e-05
271       6.468e+01      0.066248    2.2927e-05
272       6.492e+01      0.078228    2.2808e-05
273       6.516e+01      0.090247    2.2823e-05
274       6.540e+01      0.102227    2.2934e-05
275       6.564e+01      0.114247    2.3090e-05
276       6.588e+01      0.126226    2.3386e-05
277       6.612e+01      0.138246    2.3654e-05
278       6.636e+01      0.150226    2.4035e-05
279       6.660e+01      0.162245    2.4439e-05
280       6.684e+01      0.174265    2.4884e-05
281       6.708e+01      0.186285    2.5465e-05
282       6.732e+01      0.198264    2.6182e-05
283       6.756e+01      0.210284    2.6827e-05
284       6.780e+01      0.222264    2.7914e-05
285       6.804e+01      0.234283    2.8721e-05
286       6.828e+01      0.246263    2.9316e-05
287       6.852e+01      0.258283    3.0000e-05
288       6.876e+01      0.270262    3.1015e-05
289       6.900e+01      0.282282    3.1995e-05
290       6.924e+01      0.294262    3.2816e-05
291       6.948e+01      0.306281    3.3684e-05
292       6.972e+01      0.318301    3.4973e-05
293       6.996e+01      0.330321    3.6325e-05
294       7.020e+01      0.342300    3.7519e-05
295       7.044e+01      0.354320    3.8717e-05
296       7.068e+01      0.366300    3.9962e-05
297       7.092e+01      0.378319    4.1031e-05
298       7.116e+01      0.390299    4.2392e-05
299       7.140e+01      0.402319    4.3288e-05
300       7.164e+01      0.414298    4.4064e-05
301       7.188e+01      0.426318    4.5095e-05
302       7.212e+01      0.438338    4.6661e-05
303       7.236e+01      0.450317    4.9678e-05
304       7.260e+01      0.462337    5.2636e-05
305       7.284e+01      0.474357    5.5538e-05
306       7.308e+01      0.486336    5.8715e-05
307       7.332e+01      0.498356    6.0792e-05
308       7.356e+01      0.510336    6.8693e-05
309       7.380e+01      0.517004    6.5431e-05
310       7.404e+01      0.506302    4.4810e-05
311       7.428e+01      0.494283    3.7448e-05
312       7.452e+01      0.482263    3.8181e-05
313       7.476e+01      0.470283    3.1407e-05
314       7.500e+01      0.458264    2.6195e-05
315       7.524e+01      0.446244    2.2974e-05
316       7.548e+01      0.434264    2.0865e-05
317       7.572e+01      0.422245    1.8727e-05
318       7.596e+01      0.410265    1.6890e-05
319       7.620e+01      0.398246    1.5440e-05
320       7.644e+01      0.386266    1.4105e-05
321       7.668e+01      0.374246    1.2981e-05
322       7.692e+01      0.362266    1.1951e-05
323       7.716e+01      0.350247    1.1040e-05
324       7.740e+01      0.338227    1.0180e-05
325       7.764e+01      0.326247    9.4695e-06
326       7.788e+01      0.314228    8.6321e-06
327       7.812e+01      0.302208    7.7937e-06
328       7.836e+01      0.290228    6.9208e-06
329       7.860e+01      0.278209    6.2886e-06
330       7.884e+01      0.266229    5.5812e-06
331       7.908e+01      0.254209    4.9343e-06
332       7.932e+01      0.242230    4.2627e-06
333       7.956e+01      0.230210    3.4570e-06
334       7.980e+01      0.218230    2.3527e-06
335       8.004e+01      0.206211    1.4183e-06
336       8.028e+01      0.194191    5.2413e-07
337       8.052e+01      0.182211   -4.3189e-07
338       8.076e+01      0.170192   -1.4465e-06
339       8.100e+01      0.158172   -2.2380e-06
340       8.124e+01      0.146192   -3.2215e-06
341       8.148e+01      0.134173   -3.9795e-06
342       8.172e+01      0.122193   -4.9317e-06
343       8.196e+01      0.110173   -5.7624e-06
344       8.220e+01      0.098194   -6.6291e-06
345       8.244e+01      0.086174   -7.5499e-06
346       8.268e+01      0.074194   -8.3953e-06
347       8.292e+01      0.062175   -9.3124e-06
348       8.316e+01      0.050155   -1.0225e-05
349       8.340e+01      0.038135   -1.1187e-05
350       8.364e+01      0.026156   -1.2186e-05
351       8.388e+01      0.014136   -1.3241e-05
352       8.412e+01      0.002156   -1.4287e-05
353       8.436e+01     -0.009863   -1.5225e-05
354       8.460e+01     -0.021843   -1.6394e-05
355       8.484e+01     -0.033863   -1.7530e-05
356       8.508e+01     -0.045842   -1.8678e-05
357       8.532e+01     -0.057862   -1.9918e-05
358       8.556e+01     -0.069842   -2.0989e-05
359       8.580e+01     -0.081861   -2.2180e-05
360       8.604e+01     -0.093881   -2.3075e-05
361       8.628e+01     -0.105901   -2.3994e-05
362       8.652e+01     -0.117880   -2.4827e-05
363       8.676e+01     -0.129900   -2.5533e-05
364       8.700e+01     -0.141880   -2.6130e-05
365       8.724e+01     -0.153899   -2.6688e-05
366       8.748e+01     -0.165879   -2.7069e-05
367       8.772e+01     -0.177899   -2.7492e-05
368       8.796e+01     -0.189878   -2.7791e-05
369       8.820e+01     -0.201898   -2.8059e-05
370       8.844e+01     -0.213918   -2.8225e-05
371       8.868e+01     -0.225897   -2.8482e-05
372       8.892e+01     -0.237917   -2.8722e-05
373       8.916e+01     -0.249937   -2.8883e-05
374       8.940e+01     -0.261916   -2.8938e-05
375       8.964e+01     -0.273936   -2.8996e-05
376       8.988e+01     -0.285916   -2.8858e-05
377       9.012e+01     -0.297935   -2.8619e-05
378       9.036e+01     -0.309915   -2.8336e-05
379       9.060e+01     -0.321935   -2.8032e-05
380       9.084e+01     -0.333914   -2.7627e-05
381       9.108e+01     -0.345934   -2.7423e-05
382       9.132e+01     -0.357954   -2.7272e-05
383       9.156e+01     -0.369933   -2.7126e-05
384       9.180e+01     -0.381953   -2.6992e-05
385       9.204e+01     -0.393973   -2.6874e-05
386       9.228e+01     -0.405952   -2.6832e-05
387       9.252e+01     -0.417972   -2.6707e-05
388       9.276e+01     -0.429952   -2.6615e-05
389       9.300e+01     -0.441971   -2.6506e-05
390       9.324e+01     -0.453951   -2.6579e-05
391       9.348e+01     -0.465971   -2.6527e-05
392       9.372e+01     -0.477950   -2.6492e-05
393       9.396e+01     -0.489970   -2.6380e-05
394       9.420e+01     -0.501990   -2.6257e-05
395       9.444e+01     -0.514009   -2.6254e-05
396       9.468e+01     -0.525989   -2.6266e-05
397       9.492e+01     -0.538009   -2.6216e-05
398       9.516e+01     -0.549988   -2.6283e-05
399       9.540e+01     -0.562008   -2.6396e-05
400       9.564e+01     -0.573988   -2.6501e-05
401       9.588e+01     -0.586007   -2.6773e-05
402       9.612e+01     -0.597987   -2.6872e-05
403       9.636e+01     -0.610007   -2.6998e-05
404       9.660e+01     -0.621986   -2.7258e-05
405       9.684e+01     -0.634006   -2.7627e-05
406       9.708e+01     -0.646026   -2.8173e-05
407       9.732e+01     -0.658045   -2.8820e-05
408       9.756e+01     -0.670025   -2.9924e-05
409       9.780e+01     -0.676654   -1.7745e-05
410       9.804e+01     -0.665952   -1.3183e-06
411       9.828e+01     -0.653932    2.5020e-06
412       9.852e+01     -0.641953    4.5300e-06
413       9.876e+01     -0.629933    5.8182e-06
414       9.900e+01     -0.617953    6.7954e-06
415       9.924e+01     -0.605934    7.6498e-06
416       9.948e+01     -0.593954    8.4658e-06
417       9.972e+01     -0.581934    9.2101e-06
418       9.996e+01     -0.569955    9.6878e-06
419       1.002e+02     -0.557935    1.0369e-05
420       1.004e+02     -0.545955    1.0943e-05
421       1.007e+02     -0.533936    1.1593e-05
422       1.009e+02     -0.521916    1.2194e-05
423       1.012e+02     -0.509896    1.2837e-05
424       1.014e+02     -0.497917    1.3411e-05
425       1.016e+02     -0.485897    1.3976e-05
426       1.019e+02     -0.473917    1.4518e-05
427       1.021e+02     -0.461898    1.5089e-05
428       1.024e+02     -0.449918    1.5586e-05
429       1.026e+02     -0.437898    1.6148e-05
430       1.028e+02     -0.425919    1.6648e-05
431       1.031e+02     -0.413899    1.7134e-05
432       1.033e+02     -0.401879    1.7550e-05
433       1.036e+02     -0.389900    1.8086e-05
434       1.038e+02     -0.377880    1.8500e-05
435       1.040e+02     -0.365860    1.8998e-05
436       1.043e+02     -0.353881    1.9508e-05
437       1.045e+02     -0.341861    2.0021e-05
438       1.048e+02     -0.329881    2.0542e-05
439       1.050e+02     -0.317862    2.1135e-05
440       1.052e+02     -0.305882    2.1739e-05
441       1.055e+02     -0.293862    2.2355e-05
442       1.057e+02     -0.281882    2.2930e-05
443       1.060e+02     -0.269863    2.3552e-05
444       1.062e+02     -0.257843    2.4053e-05
445       1.064e+02     -0.245864    2.4443e-05
446       1.067e+02     -0.233844    2.4750e-05
447       1.069e+02     -0.221824    2.5025e-05
448       1.072e+02     -0.209845    2.5050e-05
449       1.074e+02     -0.197825    2.5110e-05
450       1.076e+02     -0.185845    2.5244e-05
451       1.079e+02     -0.173826    2.5349e-05
452       1.081e+02     -0.161846    2.5319e-05
453       1.084e+02     -0.149826    2.5458e-05
454       1.086e+02     -0.137846    2.5625e-05
455       1.088e+02     -0.125827    2.5820e-05
456       1.091e+02     -0.113807    2.5926e-05
457       1.093e+02     -0.101827    2.6069e-05
458       1.096e+02     -0.089808    2.6169e-05
459       1.098e+02     -0.077788    2.6081e-05
460       1.100e+02     -0.065808    2.6038e-05
461       1.103e+02     -0.053789    2.5900e-05
462       1.105e+02     -0.041809    2.5579e-05
463       1.108e+02     -0.029789    2.5205e-05
464       1.110e+02     -0.017810    2.4912e-05
465       1.112e+02     -0.005790    2.4522e-05
466       1.115e+02      0.006190    2.3927e-05
467       1.117e+02      0.018209    2.3646e-05
468       1.120e+02      0.030229    2.3421e-05
469       1.122e+02      0.042248    2.3147e-05
470       1.124e+02      0.054228    2.2998e-05
471       1.127e+02      0.066248    2.2783e-05
472       1.129e+02      0.078228    2.2708e-05
473       1.132e+02      0.090247    2.2692e-05
474       1.134e+02      0.102227    2.2745e-05
475       1.136e+02      0.114247    2.2851e-05
476       1.139e+02      0.126226    2.3210e-05
477       1.141e+02      0.138246    2.3379e-05
478       1.144e+02      0.150226    2.3713e-05
479       1.146e+02      0.162245    2.4067e-05
480       1.148e+02      0.174265    2.4731e-05
481       1.151e+02      0.186285    2.5080e-05
482       1.153e+02      0.198264    2.5721e-05
483       1.156e+02      0.210284    2.6649e-05
484       1.158e+02      0.222264    2.7153e-05
485       1.160e+02      0.234283    2.7819e-05
486       1.163e+02      0.246263    2.8588e-05
487       1.165e+02      0.258283    2.9328e-05
488       1.168e+02      0.270262    3.0197e-05
489       1.170e+02      0.282282    3.1105e-05
490       1.172e+02      0.294262    3.2164e-05
491       1.175e+02      0.306281    3.3170e-05
492       1.177e+02      0.318301    3.4256e-05
493       1.180e+02      0.330321    3.4983e-05
494       1.182e+02      0.342300    3.5782e-05
495       1.184e+02      0.354320    3.6463e-05
496       1.187e+02      0.366300    3.7306e-05
497       1.189e+02      0.378319    3.7945e-05
498       1.192e+02      0.390299    3.8659e-05
499       1.194e+02      0.402319    3.9276e-05
500       1.196e+02      0.414298    3.9946e-05
501       1.199e+02      0.426318    4.0703e-05
502       1.201e+02      0.438338    4.1528e-05
503       1.204e+02      0.450317    4.2618e-05
504       1.206e+02      0.462337    4.4121e-05
505       1.208e+02      0.474357    4.5706e-05
506       1.211e+02      0.486336    4.7786e-05
507       1.213e+02      0.498356    5.0467e-05
508       1.216e+02      0.510336    5.4031e-05
509       1.218e+02      0.517004    4.7213e-05
510       1.220e+02      0.506302    3.2243e-05
511       1.223e+02      0.494283    2.6330e-05
512       1.225e+02      0.482263    2.3588e-05
513       1.228e+02      0.470283    2.2366e-05
514       1.230e+02      0.458264    2.0511e-05
515       1.232e+02      0.446244    1.8385e-05
516       1.235e+02      0.434264    1.6412e-05
517       1.237e+02      0.422245    1.4728e-05
518       1.240e+02      0.410265    1.4469e-05
519       1.242e+02      0.398246    1.5507e-05
520       1.244e+02      0.386266    1.4842e-05
521       1.247e+02      0.374246    1.3525e-05
522       1.249e+02      0.362266    1.2546e-05
523       1.252e+02      0.350247    1.1550e-05
524       1.254e+02      0.338227    1.0663e-05
525       1.256e+02      0.326247    9.6324e-06
526       1.259e+02      0.314228    8.5268e-06
527       1.261e+02      0.302208    7.4820e-06
528       1.264e+02      0.290228    6.7212e-06
529       1.266e+02      0.278209    6.4473e-06
530       1.268e+02      0.266229    5.7422e-06
531       1.271e+02      0.254209    4.7941e-06
532       1.273e+02      0.242230    3.8509e-06
533       1.276e+02      0.230210    2.8051e-06
534       1.278e+02      0.218230    1.8137e-06
535       1.280e+02      0.206211    9.0276e-07
536       1.283e+02      0.194191    4.4233e-08
537       1.285e+02      0.182171   -8.1049e-07
538       1.288e+02      0.170192   -1.6552e-06
539       1.290e+02      0.158172   -2.4560e-06
540       1.292e+02      0.146192   -3.3138e-06
541       1.295e+02      0.134173   -4.3489e-06
542       1.297e+02      0.122193   -5.2226e-06
543       1.300e+02      0.110173   -6.1220e-06
544       1.302e+02      0.098194   -6.9849e-06
545       1.304e+02      0.086174   -7.9839e-06
546       1.307e+02      0.074194   -8.7391e-06
547       1.309e+02      0.062175   -9.6988e-06
548       1.312e+02      0.050155   -1.0551e-05
549       1.314e+02      0.038135   -1.1603e-05
550       1.316e+02      0.026156   -1.2608e-05
551       1.319e+02      0.014136   -1.3624e-05
552       1.321e+02      0.002156   -1.4607e-05
553       1.324e+02     -0.009863   -1.5577e-05
554       1.326e+02     -0.021843   -1.6645e-05
555       1.328e+02     -0.033863   -1.7878e-05
556       1.331e+02     -0.045842   -1.9040e-05
557       1.333e+02     -0.057862   -2.0228e-05
558       1.336e+02     -0.069842   -2.1390e-05
559       1.338e+02     -0.081861   -2.2476e-05
560       1.340e+02     -0.093881   -2.3472e-05
561       1.343e+02     -0.105901   -2.4442e-05
562       1.345e+02     -0.117880   -2.5196e-05
563       1.348e+02     -0.129900   -2.5859e-05
564       1.350e+02     -0.141880   -2.6490e-05
565       1.352e+02     -0.153899   -2.7023e-05
566       1.355e+02     -0.165879   -2.7327e-05
567       1.357e+02     -0.177899   -2.7726e-05
568       1.360e+02     -0.189878   -2.7944e-05
569       1.362e+02     -0.201898   -2.8299e-05
570       1.364e+02     -0.213918   -2.8482e-05
571       1.367e+02     -0.225897   -2.8735e-05
572       1.369e+02     -0.237917   -2.8927e-05
573       1.372e+02     -0.249937   -2.9092e-05
574       1.374e+02     -0.261916   -2.9163e-05
575       1.376e+02     -0.273936   -2.9133e-05
576       1.379e+02     -0.285916   -2.8988e-05
577       1.381e+02     -0.297935   -2.8714e-05
578       1.384e+02     -0.309915   -2.8417e-05
579       1.386e+02     -0.321935   -2.8116e-05
580       1.388e+02     -0.333914   -2.7720e-05
581       1.391e+02     -0.345934   -2.7516e-05
582       1.393e+02     -0.357954   -2.7300e-05
583       1.396e+02     -0.369933   -2.7175e-05
584       1.398e+02     -0.381953   -2.7020e-05
585       1.400e+02     -0.393973   -2.6899e-05
586       1.403e+02     -0.405952   -2.6798e-05
587       1.405e+02     -0.417972   -2.6673e-05
588       1.408e+02     -0.429952   -2.6539e-05
589       1.410e+02     -0.441971   -2.6423e-05
590       1.412e+02     -0.453951   -2.6331e-05
591       1.415e+02     -0.465971   -2.6310e-05
592       1.417e+02     -0.477950   -2.6218e-05
593       1.420e+02     -0.489970   -2.6116e-05
594       1.422e+02     -0.501990   -2.5992e-05
595       1.424e+02     -0.514009   -2.5982e-05
596       1.427e+02     -0.525989   -2.5877e-05
597       1.429e+02     -0.538009   -2.5922e-05
598       1.432e+02     -0.549988   -2.5939e-05
599       1.434e+02     -0.562008   -2.6061e-05
600       1.436e+02     -0.573988   -2.6137e-05
